@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C10-L6,7-weka.filters.unsupervised.attribute.AddValues-C11-L6,7,8-weka.filters.unsupervised.attribute.AddValues-C12-L6,7,8-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C15-L1-5-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}
@attribute outputs-4 {0,1,2,3,4,5}
@attribute outputs-5 {0,1,2,3,4,5}
@attribute outputs-6 {0,1,2,3,4}

@data
1120,'2018/10/08 17:08:42:301',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1121,'2018/10/08 17:08:42:334',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1122,'2018/10/08 17:08:42:372',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1123,'2018/10/08 17:08:42:400',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1124,'2018/10/08 17:08:42:434',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1125,'2018/10/08 17:08:42:473',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1126,'2018/10/08 17:08:42:501',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1127,'2018/10/08 17:08:42:533',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1128,'2018/10/08 17:08:42:572',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1129,'2018/10/08 17:08:42:601',27,-0.003922,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1130,'2018/10/08 17:08:42:635',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1131,'2018/10/08 17:08:42:672',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1132,'2018/10/08 17:08:42:701',27,-0.003922,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1133,'2018/10/08 17:08:42:733',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1134,'2018/10/08 17:08:42:772',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1135,'2018/10/08 17:08:42:802',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1136,'2018/10/08 17:08:42:834',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1137,'2018/10/08 17:08:42:872',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1138,'2018/10/08 17:08:42:902',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1139,'2018/10/08 17:08:42:934',27,-0.011765,0.019608,-0.05098,0.019608,-1,-1,?,?,?,3,?,?
1140,'2018/10/08 17:08:42:973',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1141,'2018/10/08 17:08:43:002',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1142,'2018/10/08 17:08:43:035',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1143,'2018/10/08 17:08:43:072',27,-0.011765,0.019608,-0.043137,0.027451,-1,-1,?,?,?,3,?,?
1144,'2018/10/08 17:08:43:101',27,-0.011765,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1145,'2018/10/08 17:08:43:135',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1146,'2018/10/08 17:08:43:172',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1147,'2018/10/08 17:08:43:203',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1148,'2018/10/08 17:08:43:237',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1149,'2018/10/08 17:08:43:272',27,-0.003922,0.019608,-0.043137,0.019608,-1,-1,?,?,?,3,?,?
1150,'2018/10/08 17:08:46:955',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1151,'2018/10/08 17:08:46:990',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1152,'2018/10/08 17:08:47:024',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1153,'2018/10/08 17:08:47:058',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1154,'2018/10/08 17:08:47:090',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1155,'2018/10/08 17:08:47:124',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1156,'2018/10/08 17:08:47:156',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1157,'2018/10/08 17:08:47:190',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1158,'2018/10/08 17:08:47:222',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1159,'2018/10/08 17:08:47:256',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1160,'2018/10/08 17:08:47:291',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1161,'2018/10/08 17:08:47:323',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1162,'2018/10/08 17:08:47:357',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1163,'2018/10/08 17:08:47:389',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1164,'2018/10/08 17:08:47:424',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1165,'2018/10/08 17:08:47:457',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1166,'2018/10/08 17:08:47:490',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1167,'2018/10/08 17:08:47:522',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1168,'2018/10/08 17:08:47:557',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1169,'2018/10/08 17:08:47:590',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1170,'2018/10/08 17:08:47:622',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1171,'2018/10/08 17:08:47:659',28,-0.003922,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1172,'2018/10/08 17:08:47:691',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1173,'2018/10/08 17:08:47:725',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1174,'2018/10/08 17:08:47:759',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1175,'2018/10/08 17:08:47:790',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1176,'2018/10/08 17:08:47:825',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1177,'2018/10/08 17:08:47:855',28,-0.003922,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1178,'2018/10/08 17:08:47:890',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1179,'2018/10/08 17:08:47:923',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1180,'2018/10/08 17:08:47:955',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1181,'2018/10/08 17:08:47:989',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1182,'2018/10/08 17:08:48:023',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1183,'2018/10/08 17:08:48:056',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1184,'2018/10/08 17:08:48:091',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1185,'2018/10/08 17:08:48:124',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1186,'2018/10/08 17:08:48:157',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1187,'2018/10/08 17:08:48:189',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1188,'2018/10/08 17:08:48:223',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1189,'2018/10/08 17:08:48:259',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1190,'2018/10/08 17:08:48:289',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1191,'2018/10/08 17:08:48:323',28,-0.011765,0.019608,-0.011765,-0.45098,-1,-1,?,?,?,4,?,?
1192,'2018/10/08 17:08:48:356',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1193,'2018/10/08 17:08:48:390',28,-0.011765,0.019608,-0.011765,-0.443137,-1,-1,?,?,?,4,?,?
1194,'2018/10/08 17:08:51:028',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1195,'2018/10/08 17:08:51:062',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1196,'2018/10/08 17:08:51:109',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1197,'2018/10/08 17:08:51:146',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1198,'2018/10/08 17:08:51:179',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1199,'2018/10/08 17:08:51:211',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1200,'2018/10/08 17:08:51:246',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1201,'2018/10/08 17:08:51:278',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1202,'2018/10/08 17:08:51:311',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1203,'2018/10/08 17:08:51:346',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1204,'2018/10/08 17:08:51:377',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1205,'2018/10/08 17:08:51:408',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1206,'2018/10/08 17:08:51:446',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1207,'2018/10/08 17:08:51:478',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1208,'2018/10/08 17:08:51:509',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1209,'2018/10/08 17:08:51:546',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1210,'2018/10/08 17:08:51:578',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1211,'2018/10/08 17:08:51:610',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1212,'2018/10/08 17:08:51:646',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1213,'2018/10/08 17:08:51:678',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1214,'2018/10/08 17:08:51:709',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1215,'2018/10/08 17:08:51:746',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1216,'2018/10/08 17:08:51:775',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1217,'2018/10/08 17:08:51:808',29,-0.011765,0.019608,-0.035294,-1,-1,-1,?,?,?,5,?,?
1218,'2018/10/08 17:08:51:846',29,-0.003922,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1219,'2018/10/08 17:08:51:878',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1220,'2018/10/08 17:08:51:911',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1221,'2018/10/08 17:08:51:946',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1222,'2018/10/08 17:08:51:976',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1223,'2018/10/08 17:08:52:010',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1224,'2018/10/08 17:08:52:047',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1225,'2018/10/08 17:08:52:078',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1226,'2018/10/08 17:08:52:110',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1227,'2018/10/08 17:08:52:147',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1228,'2018/10/08 17:08:52:178',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1229,'2018/10/08 17:08:52:211',29,-0.011765,0.019608,-0.043137,-1,-1,-1,?,?,?,5,?,?
1230,'2018/10/08 17:08:52:246',29,-0.011765,0.019608,-0.05098,-1,-1,-1,?,?,?,5,?,?
1231,'2018/10/08 17:08:52:279',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1232,'2018/10/08 17:08:52:311',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1233,'2018/10/08 17:08:52:346',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1234,'2018/10/08 17:08:52:378',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1235,'2018/10/08 17:08:52:410',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1236,'2018/10/08 17:08:52:446',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1237,'2018/10/08 17:08:52:477',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1238,'2018/10/08 17:08:52:511',29,-0.011765,0.019608,-0.058824,-0.992157,-1,-1,?,?,?,5,?,?
1239,'2018/10/08 17:08:52:545',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1240,'2018/10/08 17:08:52:577',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1241,'2018/10/08 17:08:52:611',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1242,'2018/10/08 17:08:52:647',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1243,'2018/10/08 17:08:52:675',29,-0.011765,0.019608,-0.058824,-0.984314,-1,-1,?,?,?,5,?,?
1244,'2018/10/08 17:08:52:710',29,-0.011765,0.019608,-0.058824,-0.945098,-1,-1,?,?,?,5,?,?
1245,'2018/10/08 17:08:52:747',29,-0.011765,0.019608,-0.058824,-0.913725,-1,-1,?,?,?,5,?,?
1246,'2018/10/08 17:08:52:778',29,-0.011765,0.019608,-0.058824,-0.827451,-1,-1,?,?,?,5,?,?
1247,'2018/10/08 17:08:52:810',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1248,'2018/10/08 17:08:52:846',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1249,'2018/10/08 17:08:52:879',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1250,'2018/10/08 17:08:52:911',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1251,'2018/10/08 17:08:52:946',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1252,'2018/10/08 17:08:52:979',29,-0.011765,0.019608,-0.058824,-0.796078,-1,-1,?,?,?,5,?,?
1253,'2018/10/08 17:08:53:011',29,-0.011765,0.019608,-0.058824,-0.819608,-1,-1,?,?,?,5,?,?
1254,'2018/10/08 17:08:53:046',29,-0.011765,0.019608,-0.058824,-0.827451,-1,-1,?,?,?,5,?,?
1255,'2018/10/08 17:08:53:076',29,-0.011765,0.019608,-0.058824,-0.843137,-1,-1,?,?,?,5,?,?
1256,'2018/10/08 17:08:53:109',29,-0.011765,0.019608,-0.058824,-0.913725,-1,-1,?,?,?,5,?,?
1257,'2018/10/08 17:08:53:145',29,-0.011765,0.019608,-0.058824,-0.929412,-1,-1,?,?,?,5,?,?
1258,'2018/10/08 17:08:53:177',29,-0.011765,0.019608,-0.058824,-1,-1,-1,?,?,?,5,?,?
1259,'2018/10/08 17:08:53:211',29,-0.011765,0.019608,-0.066667,-1,-1,-1,?,?,?,5,?,?
1260,'2018/10/08 17:08:53:245',29,-0.011765,0.019608,-0.066667,-1,-1,-1,?,?,?,5,?,?
1261,'2018/10/08 17:08:53:278',29,-0.011765,0.019608,-0.066667,-1,-1,-1,?,?,?,5,?,?
1262,'2018/10/08 17:08:53:311',29,-0.011765,0.019608,-0.066667,-1,-1,-1,?,?,?,5,?,?
1263,'2018/10/08 17:08:53:345',29,-0.011765,0.019608,-0.066667,-1,-1,-1,?,?,?,5,?,?
1264,'2018/10/08 17:08:53:378',29,-0.011765,0.019608,-0.058824,-1,-1,-1,?,?,?,5,?,?
1265,'2018/10/08 17:08:53:409',29,-0.011765,0.019608,-0.058824,-1,-1,-1,?,?,?,5,?,?
1266,'2018/10/08 17:08:53:445',29,-0.011765,0.019608,-0.058824,-1,-1,-1,?,?,?,5,?,?
1267,'2018/10/08 17:11:17:134',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1268,'2018/10/08 17:11:17:168',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1269,'2018/10/08 17:11:17:199',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1270,'2018/10/08 17:11:17:232',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1271,'2018/10/08 17:11:17:266',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1272,'2018/10/08 17:11:17:302',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1273,'2018/10/08 17:11:17:334',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1274,'2018/10/08 17:11:17:368',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1275,'2018/10/08 17:11:17:400',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1276,'2018/10/08 17:11:17:433',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1277,'2018/10/08 17:11:17:465',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1278,'2018/10/08 17:11:17:500',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1279,'2018/10/08 17:11:17:534',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1280,'2018/10/08 17:11:17:568',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1281,'2018/10/08 17:11:17:601',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1282,'2018/10/08 17:11:17:634',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1283,'2018/10/08 17:11:17:668',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1284,'2018/10/08 17:11:17:698',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1285,'2018/10/08 17:11:17:735',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1286,'2018/10/08 17:11:17:769',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1287,'2018/10/08 17:11:17:802',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1288,'2018/10/08 17:11:17:834',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1289,'2018/10/08 17:11:17:864',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1290,'2018/10/08 17:11:17:899',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1291,'2018/10/08 17:11:17:933',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1292,'2018/10/08 17:11:17:968',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1293,'2018/10/08 17:11:17:999',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1294,'2018/10/08 17:11:18:032',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1295,'2018/10/08 17:11:18:068',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1296,'2018/10/08 17:11:18:100',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1297,'2018/10/08 17:11:18:136',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1298,'2018/10/08 17:11:18:168',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1299,'2018/10/08 17:11:18:200',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1300,'2018/10/08 17:11:18:235',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1301,'2018/10/08 17:11:18:268',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1302,'2018/10/08 17:11:18:301',30,-0.035294,0.07451,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1303,'2018/10/08 17:11:24:269',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1304,'2018/10/08 17:11:24:304',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1305,'2018/10/08 17:11:24:335',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1306,'2018/10/08 17:11:24:369',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1307,'2018/10/08 17:11:24:403',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1308,'2018/10/08 17:11:24:435',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1309,'2018/10/08 17:11:24:472',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1310,'2018/10/08 17:11:24:503',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1311,'2018/10/08 17:11:24:535',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1312,'2018/10/08 17:11:24:568',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1313,'2018/10/08 17:11:24:605',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1314,'2018/10/08 17:11:24:638',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1315,'2018/10/08 17:11:24:670',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1316,'2018/10/08 17:11:24:701',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1317,'2018/10/08 17:11:24:735',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1318,'2018/10/08 17:11:24:770',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1319,'2018/10/08 17:11:24:804',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1320,'2018/10/08 17:11:24:837',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1321,'2018/10/08 17:11:24:872',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1322,'2018/10/08 17:11:24:905',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1323,'2018/10/08 17:11:24:937',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1324,'2018/10/08 17:11:24:968',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1325,'2018/10/08 17:11:25:004',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1326,'2018/10/08 17:11:25:035',31,-0.035294,0.058824,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1327,'2018/10/08 17:11:25:070',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1328,'2018/10/08 17:11:25:103',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1329,'2018/10/08 17:11:25:137',31,-0.035294,0.05098,-0.003922,-0.003922,-1,-1,?,?,?,?,1,?
1330,'2018/10/08 17:11:27:838',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1331,'2018/10/08 17:11:27:869',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1332,'2018/10/08 17:11:27:902',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1333,'2018/10/08 17:11:27:936',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1334,'2018/10/08 17:11:27:972',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1335,'2018/10/08 17:11:28:002',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.568627,?,?,?,?,2,?
1336,'2018/10/08 17:11:28:036',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.576471,?,?,?,?,2,?
1337,'2018/10/08 17:11:28:070',32,-0.035294,0.058824,-0.003922,-0.003922,-1,-0.568627,?,?,?,?,2,?
1338,'2018/10/08 17:11:28:105',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.560784,?,?,?,?,2,?
1339,'2018/10/08 17:11:28:137',32,-0.035294,0.05098,-0.003922,-0.003922,-1,-0.560784,?,?,?,?,2,?
